11237927,2,-1124,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,40,11282534,11276081,144,1649744738
11003553,0,-228,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649744745
11117669,0,-226,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649744756
10519105,0,-587,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649744763
11173232,2,-1124,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,41,11282534,11276081,144,1649744779
11282722,0,-226,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649744787
11191069,0,-226,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649744798
11249038,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,33,11296757,11298665,95,1649744806
11267862,0,-587,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649744813
11109314,1,-77,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649744823
11154134,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649744835
11284976,0,-226,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649744864
350341,0,-587,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649744876
10785343,0,-217,Reptile,back-garish-worm,mouth-toothless-bite,horn-cerastes,tail-grass-snake,38,10943985,10793368,48,1649744893
10812891,0,-29,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam,31,11074665,9084864,31,1649744903
10829305,0,-116,Dusk,back-garish-worm,mouth-tiny-turtle,horn-wing-horn,tail-grass-snake,50,9037017,11164636,46,1649744911
10423323,0,-222,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,68,1649744920
11270452,0,-157,Aquatic,back-blue-moon,mouth-piranha,horn-clamshell,tail-shrimp,57,11216714,11291126,54,1649744932
11104704,1,-76,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,41,11212381,11212406,75,1649744943
11110241,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,33,11296757,11298665,95,1649744949
11128167,0,-135,Aquatic,back-scarab,mouth-risky-fish,horn-arco,tail-nimo,52,11277075,10994711,60,1649744957
11003109,2,-716,Plant,back-bidens,mouth-mosquito,horn-cactus,tail-hatsune,31,11272304,11287737,122,1649744964
9946975,0,-228,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649744986
11278847,1,-58,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,31,11294297,11294293,76,1649745000
11000502,0,-182,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-cattail,31,11018329,10344389,62,1649745012
11054579,1,-276,Mech,back-risky-beast,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,48,11291961,11287182,80,1649745019
10034896,0,-116,Dusk,back-garish-worm,mouth-tiny-turtle,horn-wing-horn,tail-grass-snake,50,9037017,11164636,46,1649745028
10093917,0,-29,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam,31,11074665,9084864,31,1649745039
10122982,0,-300,Dusk,back-garish-worm,mouth-toothless-bite,horn-cerastes,tail-grass-snake,48,11104033,11104042,61,1649745048
185108,0,-148,Beast,back-ronin,mouth-goda,horn-imp,tail-cottontail,41,3162333,6743253,30,1649745058
10946318,0,-156,Aquatic,back-blue-moon,mouth-piranha,horn-clamshell,tail-shrimp,57,11216714,11291126,54,1649745068
10462704,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649745085
11230467,1,39,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745096
9947653,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649745106
11072258,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745114
11275056,1,39,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745121
11195929,1,-76,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649745143
10988922,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745150
11073857,1,39,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745162
11270741,0,-122,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,66,1649745170
11126953,0,-359,Aquatic,back-balloon,mouth-piranha,horn-pocky,tail-koi,55,11293208,11210512,60,1649745177
11142944,0,-76,Bug,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack,37,10951134,11127786,52,1649745186
10398350,0,-181,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-cattail,31,11018329,10344389,62,1649745197
10825154,0,-221,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,68,1649745209
610231,0,-148,Beast,back-ronin,mouth-goda,horn-imp,tail-cottontail,40,3162333,6743253,30,1649745225
11167672,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745252
10691372,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649745264
10958269,0,-56,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11284445,11279104,68,1649745273
10406044,0,-586,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649745300
6791780,0,-29,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam,31,11074665,9084864,31,1649745313
11063629,0,-2277,Aquatic,back-garish-worm,mouth-lam,horn-oranda,tail-shrimp,54,10663443,10742950,66,1649745320
11198784,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745346
10166721,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649745357
10619026,0,-248,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,58,1649745366
10978069,1,-58,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,34,11294297,11294293,76,1649745383
11196711,0,-80,Plant,back-watering-can,mouth-serious,horn-leaf-bug,tail-cattail,31,11254098,11281603,69,1649745391
11208049,1,-275,Mech,back-risky-beast,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,48,11291961,11287182,80,1649745401
11220658,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745411
10957722,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745426
11001752,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745437
11179811,0,-122,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,66,1649745444
9403301,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649745452
11173500,2,-1122,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,41,11282534,11276081,144,1649745460
11184765,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745466
11059219,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745485
11077986,0,-226,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745495
11080317,0,-122,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,66,1649745503
11086526,0,-359,Aquatic,back-balloon,mouth-piranha,horn-pocky,tail-koi,55,11293208,11210512,60,1649745516
11088929,0,-76,Bug,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack,35,10951134,11127786,53,1649745524
10869921,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649745540
11216366,0,-222,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,68,1649745551
11173206,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745565
8092972,0,-1049,Aquatic,back-goldfish,mouth-cute-bunny,horn-antenna,tail-nimo,51,10643305,10045070,42,1649745579
10570756,0,-76,Bug,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack,35,10951134,11127786,53,1649745590
11119601,0,-56,Bird,back-pigeon-post,mouth-toothless-bite,horn-eggshell,tail-swallow,59,11254062,11254073,73,1649745610
11090792,0,-585,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649745624
11228294,2,-1121,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,40,11282534,11276081,144,1649745635
11237241,0,-122,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,66,1649745642
11258159,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745651
10983186,1,-75,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,40,11212381,11212406,75,1649745676
11147507,1,39,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745684
11269495,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745690
3371922,0,-1803,Plant,back-pumpkin,mouth-serious,horn-rose-bud,tail-cattail,31,9362235,1913601,42,1649745702
3593107,0,-148,Beast,back-ronin,mouth-goda,horn-imp,tail-cottontail,39,3162333,6743253,30,1649745714
3573100,0,-148,Beast,back-ronin,mouth-goda,horn-imp,tail-cottontail,41,3162333,6743253,30,1649745724
11087704,0,-156,Aquatic,back-blue-moon,mouth-piranha,horn-clamshell,tail-shrimp,57,11216714,11291126,54,1649745737
11045823,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745744
11051905,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649745753
8487606,0,-35,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649745775
1800928,0,-1803,Plant,back-pumpkin,mouth-serious,horn-rose-bud,tail-cattail,31,9362235,1913601,42,1649745787
2780522,0,-148,Beast,back-ronin,mouth-goda,horn-imp,tail-cottontail,40,3162333,6743253,30,1649745796
891837,0,-104,Bird,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-post-fight,61,10092805,10695586,23,1649745809
11203479,2,-1122,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,41,11282534,11276081,143,1649745820
10954087,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649745834
11146372,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745842
424414,0,-984,Reptile,back-tri-spikes,mouth-kotaro,horn-cerastes,tail-wall-gecko,41,10207496,10900223,69,1649745850
966452,0,-52,Beast,back-ronin,mouth-nut-cracker,horn-imp,tail-nut-cracker,41,4932079,6024287,28,1649745864
3450909,0,-797,Plant,back-pumpkin,mouth-serious,horn-cactus,tail-cattail,31,9514513,11053021,45,1649745872
8808506,0,-35,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,32,11291270,10981331,51,1649745881
11218835,0,-221,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,67,1649745891
9178531,0,-216,Reptile,back-garish-worm,mouth-toothless-bite,horn-cerastes,tail-grass-snake,38,10943985,10793368,48,1649745900
9422984,0,-115,Dusk,back-garish-worm,mouth-tiny-turtle,horn-wing-horn,tail-grass-snake,50,9037017,11164636,46,1649745910
10007088,0,-29,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam,31,11074665,9084864,31,1649745920
10863630,0,-584,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649745932
11256530,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745943
11263182,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,95,1649745951
11272248,1,-75,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649745959
11234750,2,-1120,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,40,11282534,11276081,143,1649745966
11266491,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649745978
10865587,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649745994
11245989,0,-144,Bird,back-pigeon-post,mouth-toothless-bite,horn-eggshell,tail-hare,57,11091462,11091354,31,1649746004
11267929,1,-21,Plant,back-bidens,mouth-mosquito,horn-cactus,tail-gravel-ant,31,11287948,11296033,84,1649746014
6881169,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746021
11259079,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649746031
11038833,0,-584,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649746039
11055097,2,-715,Plant,back-bidens,mouth-mosquito,horn-cactus,tail-hatsune,31,11272304,11287737,121,1649746048
11252553,2,-1119,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,41,11282534,11276081,143,1649746056
10898117,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746064
11075200,1,-57,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,32,11294297,11294293,76,1649746071
11144711,1,-57,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,31,11294297,11294293,76,1649746085
11281890,1,-21,Plant,back-bidens,mouth-mosquito,horn-cactus,tail-gravel-ant,31,11287948,11296033,84,1649746091
11050196,1,-75,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,40,11212381,11212406,75,1649746112
11056361,0,-279,Aquatic,back-balloon,mouth-risky-fish,horn-pocky,tail-koi,55,10965798,11014826,61,1649746126
9413006,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746168
9055628,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649746185
9198634,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746193
9297283,0,-248,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,58,1649746200
11077524,0,-225,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649746209
11264387,1,-74,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649746220
11020777,0,-221,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,67,1649746231
375394,0,-104,Bird,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-post-fight,61,10092805,10695586,23,1649746248
10927307,0,-798,Plant,back-pumpkin,mouth-serious,horn-cactus,tail-cattail,31,9514513,11053021,44,1649746254
11068023,0,-247,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,58,1649746263
11195743,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649746272
11200246,1,-75,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649746280
11225153,0,-76,Bug,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack,32,10951134,11127786,52,1649746290
11226022,0,-69,Bug,back-scarab,mouth-pincer,horn-parasite,tail-fish-snack,32,11280729,10860600,65,1649746297
11249194,0,-357,Aquatic,back-balloon,mouth-piranha,horn-pocky,tail-koi,55,11293208,11210512,60,1649746304
11251782,2,-1118,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,41,11282534,11276081,143,1649746311
11256912,0,-584,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649746320
11110299,1,-58,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,31,11294297,11294293,76,1649746335
11230090,1,-75,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,40,11212381,11212406,75,1649746343
10915774,0,-247,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,57,1649746349
10928631,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649746359
11231543,1,-121,Mech,back-risky-beast,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,46,11291413,11291961,79,1649746366
11288167,2,-1118,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,40,11282534,11276081,143,1649746383
11085671,0,-76,Bug,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack,35,10951134,11127786,52,1649746401
11105354,1,-57,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,31,11294297,11294293,76,1649746409
11184386,0,-122,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,66,1649746417
11185636,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649746425
9946685,0,-227,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746433
8074741,0,-76,Bug,back-sandal,mouth-pincer,horn-parasite,tail-fish-snack,34,10951134,11127786,52,1649746449
10995916,0,-356,Aquatic,back-balloon,mouth-piranha,horn-pocky,tail-koi,55,11293208,11210512,60,1649746461
11031045,0,-120,Bug,back-scarab,mouth-pincer,horn-parasite,tail-fish-snack,34,11163793,10993691,65,1649746468
8685845,0,-1389,Aquatic,back-sandal,mouth-risky-fish,horn-arco,tail-nimo,52,10426783,10305317,52,1649746475
9188772,0,-797,Plant,back-pumpkin,mouth-serious,horn-cactus,tail-cattail,31,9514513,11053021,44,1649746485
10161090,0,-226,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746493
11248179,0,-1045,Aquatic,back-goldfish,mouth-cute-bunny,horn-antenna,tail-nimo,51,10643305,10045070,42,1649746503
10549966,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649746514
11186848,0,-583,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,60,1649746521
10905217,0,-29,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam,31,11074665,9084864,31,1649746540
11254657,1,-262,Mech,back-furball,mouth-toothless-bite,horn-arco,tail-twin-tail,48,11292468,11220024,80,1649746548
5754182,0,-150,Bird,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-the-last-one,61,10247881,8829746,24,1649746556
10334505,0,-169,Plant,back-sandal,mouth-serious,horn-cactus,tail-cattail,31,11250511,11076925,66,1649746563
10893051,0,-221,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,67,1649746570
11196345,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,33,11296757,11298665,94,1649746582
11196558,1,-74,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649746589
9901074,0,-169,Plant,back-sandal,mouth-serious,horn-cactus,tail-cattail,31,11250511,11076925,66,1649746611
10580721,0,-226,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746619
11052492,0,-144,Bird,back-pigeon-post,mouth-toothless-bite,horn-eggshell,tail-hare,57,11091462,11091354,31,1649746631
6881219,0,-226,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746644
9704497,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649746652
10825805,0,-169,Plant,back-sandal,mouth-serious,horn-cactus,tail-cattail,31,11250511,11076925,66,1649746671
3765830,0,-104,Bird,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-post-fight,61,10092805,10695586,23,1649746681
10893069,0,-221,Mech,back-balloon,mouth-nut-cracker,horn-arco,tail-nut-cracker,51,11279100,11279102,67,1649746687
7386460,0,-44,Aquatic,back-anemone,mouth-lam,horn-anemone,tail-nimo,57,9429445,8787743,24,1649746702
9061754,0,-139,Aquatic,back-anemone,mouth-tiny-turtle,horn-anemone,tail-nimo,55,11226833,11166280,43,1649746711
10581407,0,-144,Bird,back-pigeon-post,mouth-toothless-bite,horn-eggshell,tail-hare,57,11091462,11091354,31,1649746719
10978558,0,-134,Aquatic,back-scarab,mouth-risky-fish,horn-arco,tail-nimo,52,11277075,10994711,59,1649746731
2616530,0,-104,Bird,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-post-fight,61,10092805,10695586,23,1649746741
11224963,1,37,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649746748
10493199,1,-143,Mech,back-furball,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,48,11217977,11279019,78,1649746770
11003866,0,-247,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,57,1649746782
11188371,0,-153,Aquatic,back-blue-moon,mouth-piranha,horn-clamshell,tail-shrimp,57,11216714,11291126,54,1649746790
8431088,0,-115,Dusk,back-garish-worm,mouth-tiny-turtle,horn-wing-horn,tail-grass-snake,50,9037017,11164636,46,1649746810
10284196,0,-29,Plant,back-pumpkin,mouth-serious,horn-leaf-bug,tail-yam,31,11074665,9084864,31,1649746821
11167792,0,-29,Dusk,back-garish-worm,mouth-toothless-bite,horn-cerastes,tail-grass-snake,44,11236768,11236762,61,1649746828
7721418,0,-226,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649746847
5247370,0,-104,Bird,back-pigeon-post,mouth-little-owl,horn-eggshell,tail-post-fight,61,10092805,10695586,23,1649746866
10688277,0,-57,Mech,back-hero,mouth-axie-kiss,horn-dual-blade,tail-hare,49,11094492,11094664,45,1649746874
11178267,0,-169,Plant,back-sandal,mouth-serious,horn-cactus,tail-cattail,31,11250511,11076925,66,1649746883
10496770,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649746896
10547456,0,-247,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,58,1649746904
11029500,1,-20,Plant,back-bidens,mouth-mosquito,horn-cactus,tail-gravel-ant,31,11287948,11296033,84,1649746913
11149644,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649746926
11159752,1,38,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649746935
11197510,1,-74,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,39,11212381,11212406,75,1649746943
11046672,0,-121,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,66,1649746955
10326359,1,-57,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,31,11294297,11294293,76,1649746962
10917564,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649746976
2908190,0,-52,Beast,back-ronin,mouth-nut-cracker,horn-imp,tail-nut-cracker,41,4932079,6024287,28,1649746987
3175504,0,-99,Plant,back-pumpkin,mouth-serious,horn-beech,tail-carrot,31,3863312,5003688,21,1649746999
11186642,0,-225,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649747007
11210900,1,-57,Plant,back-sandal,mouth-serious,horn-beech,tail-cattail,32,11294297,11294293,76,1649747015
11243917,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649747022
10209591,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,51,1649747042
11124540,1,-74,Reptile,back-indian-star,mouth-kotaro,horn-scaly-spoon,tail-tiny-dino,40,11212381,11212406,75,1649747051
11268610,2,-1119,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,40,11282534,11276081,143,1649747065
11241454,2,-1118,Dusk,back-sandal,mouth-goda,horn-caterpillars,tail-cattail,40,11282534,11276081,143,1649747084
11258189,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649747096
10990974,1,-135,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,35,11298665,11161441,94,1649747106
10817770,0,-80,Plant,back-watering-can,mouth-serious,horn-leaf-bug,tail-cattail,31,11254098,11281603,69,1649747120
11232701,1,-274,Mech,back-risky-beast,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,48,11291961,11287182,79,1649747128
10822169,1,37,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,33,11296757,11298665,94,1649747134
11104834,0,-224,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649747141
10777608,1,-143,Mech,back-furball,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,48,11217977,11279019,77,1649747152
10207602,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,32,11291270,10981331,50,1649747168
11232601,1,-143,Mech,back-furball,mouth-toothless-bite,horn-dual-blade,tail-twin-tail,48,11217977,11279019,78,1649747179
10977410,0,-168,Plant,back-sandal,mouth-serious,horn-cactus,tail-cattail,31,11250511,11076925,66,1649747187
11084358,0,-121,Aquatic,back-blue-moon,mouth-piranha,horn-cuckoo,tail-koi,57,11259335,11283733,65,1649747203
11253724,1,37,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649747214
11218777,0,-583,Bird,back-tri-feather,mouth-peace-maker,horn-eggshell,tail-the-last-one,61,11299344,11253730,59,1649747224
11046302,1,37,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649747234
11189247,0,-223,Aquatic,back-scarab,mouth-piranha,horn-arco,tail-nimo,52,11277115,11295154,64,1649747242
10462695,0,-225,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649747254
11197129,1,37,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,32,11296757,11298665,94,1649747266
8821699,0,-34,Plant,back-watering-can,mouth-serious,horn-cactus,tail-cattail,31,11291270,10981331,50,1649747276
10844847,0,-247,Mech,back-hero,mouth-nut-cracker,horn-arco,tail-nut-cracker,49,11202851,11227032,57,1649747283
8784690,0,-225,Bird,back-balloon,mouth-peace-maker,horn-eggshell,tail-hare,59,11266192,11122988,30,1649747300
11232854,1,-135,Plant,back-sandal,mouth-goda,horn-beech,tail-cattail,34,11298665,11161441,94,1649747315
